id,parish_uid,site_uid,region,town,parish_name,parish_label,site_name,day_of_week,time_24h,service_type,mass_category,verified_status,language,special_rule,qualifier,notes,source_url,last_checked,is_active,latitude,longitude,maps_query,parent_parish,site_type,is_mass_only_visible,display_category,search_text,coordinate_precision,coordinate_note,display_site_label,vigil_status,is_vigil_for_sunday,vigil_reason,calendar_day,obligation_day,is_vigil,vigil_label_en,vigil_label_fr,sunday_obligation_eligible,source_text_excerpt,data_status
v19-0065,basses-plaines-wilhems-saint-patrick,basses-plaines-wilhems-saint-patrick-saint-patrick-rose-hill,Basses Plaines Wilhems,Rose-Hill,Saint-Patrick,Saint-Patrick,Saint-Patrick,Samedi,16:30,Mass,Mass,high,,,,Vigil Mass,https://dioceseportlouis.org/diocese/les-paroisses/basses-plaines-wilhems/saint-patrick,2026-04-26,True,-20.3162,57.5259,"Saint-Patrick, Rose-Hill, Basses Plaines Wilhems, Mauritius",Saint-Patrick,Parish Church,True,Mass,basses plaines wilhems rose hill st patrick st patrick st patrick vigil mass st patrick rose hill basses plaines wilhems mauritius basses plaines wilhems rose hill st patrick st patrick st patrick vigil mass st patrick rose hill basses plaines wilhems mauritius vigil mass,exact_church,Existing coordinate from prior app dataset.,Saint-Patrick — 16:30,practical_1530_rule,True,Saturday Mass at or after 15:30 under v21.4 Sunday-obligation rule,Samedi,Sunday,True,Counts for Sunday obligation,Compte pour l’obligation dominicale,True,Vigil Mass,rebuilt_from_official-source-traced_baseline
v19-0066,basses-plaines-wilhems-saint-patrick,basses-plaines-wilhems-saint-patrick-saint-patrick-rose-hill,Basses Plaines Wilhems,Rose-Hill,Saint-Patrick,Saint-Patrick,Saint-Patrick,Dimanche,07:00,Mass,Mass,high,,,,Carried forward into v19.1 release candidate from the source-traced v19.0 master dataset; not freshly re-scraped line by line.,https://dioceseportlouis.org/diocese/les-paroisses/basses-plaines-wilhems/saint-patrick,2026-04-26,True,-20.3162,57.5259,"Saint-Patrick, Rose-Hill, Basses Plaines Wilhems, Mauritius",Saint-Patrick,Parish Church,True,Mass,basses plaines wilhems rose hill st patrick st patrick st patrick st patrick rose hill basses plaines wilhems mauritius basses plaines wilhems rose hill st patrick st patrick st patrick st patrick rose hill basses plaines wilhems mauritius dimanche 07 00 mass,exact_church,Existing coordinate from prior app dataset.,Saint-Patrick — 07:00,not_vigil,False,not applicable,Dimanche,Sunday,False,,,True,Dimanche 07:00 — Mass,rebuilt_from_official-source-traced_baseline
v19-0067,basses-plaines-wilhems-saint-patrick,basses-plaines-wilhems-saint-patrick-saint-patrick-rose-hill,Basses Plaines Wilhems,Rose-Hill,Saint-Patrick,Saint-Patrick,Saint-Patrick,Dimanche,09:00,Mass,Mass,high,,,,Carried forward into v19.1 release candidate from the source-traced v19.0 master dataset; not freshly re-scraped line by line.,https://dioceseportlouis.org/diocese/les-paroisses/basses-plaines-wilhems/saint-patrick,2026-04-26,True,-20.3162,57.5259,"Saint-Patrick, Rose-Hill, Basses Plaines Wilhems, Mauritius",Saint-Patrick,Parish Church,True,Mass,basses plaines wilhems rose hill st patrick st patrick st patrick st patrick rose hill basses plaines wilhems mauritius basses plaines wilhems rose hill st patrick st patrick st patrick st patrick rose hill basses plaines wilhems mauritius dimanche 09 00 mass,exact_church,Existing coordinate from prior app dataset.,Saint-Patrick — 09:00,not_vigil,False,not applicable,Dimanche,Sunday,False,,,True,Dimanche 09:00 — Mass,rebuilt_from_official-source-traced_baseline
v19-0068,basses-plaines-wilhems-sainte-anne,basses-plaines-wilhems-sainte-anne-couvent-des-surs-holy-trinity-plaisance,Basses Plaines Wilhems,Plaisance,Sainte-Anne,Sainte-Anne (Basses Plaines Wilhems),Couvent des Sœurs Holy Trinity,Mercredi,06:30,Mass,Mass,high,,,,3rd and 4th Wednesday of the month,https://dioceseportlouis.org/diocese/les-paroisses/basses-plaines-wilhems/sainte-anne,2026-04-26,True,-20.231,57.48,"Couvent des Sœurs Holy Trinity, Plaisance, Sainte-Anne (Basses Plaines Wilhems), Basses Plaines Wilhems, Mauritius",Sainte-Anne,Sub-parish,True,Mass,basses plaines wilhems plaisance st anne st anne basses plaines wilhems couvent des soeurs holy trinity 3rd and 4th wednesday of the month couvent des soeurs holy trinity plaisance st anne basses plaines wilhems basses plaines wilhems mauritius basses plaines wilhems plaisance st anne st anne basses plaines wilhems couvent des soeurs holy trinity 3rd and 4th wednesday of the month couvent des soeurs holy trinity plaisance st anne basses plaines wilhems basses plaines wilhems mauritius 3rd and 4th wednesday of the month,locality_level,Approximate locality coordinate added in v14.4; directions still use Google Maps text query to avoid false precision.,Couvent des Sœurs Holy Trinity — 06:30,not_vigil,False,not applicable,Mercredi,Mercredi,False,,,False,3rd and 4th Wednesday of the month,rebuilt_from_official-source-traced_baseline
v19-0069,basses-plaines-wilhems-sainte-anne,basses-plaines-wilhems-sainte-anne-sainte-anne-stanley-rose-hill,Basses Plaines Wilhems,"Stanley, Rose-Hill",Sainte-Anne,Sainte-Anne (Basses Plaines Wilhems),Sainte-Anne,Mardi,06:30,Mass,Mass,high,,,,Carried forward into v19.1 release candidate from the source-traced v19.0 master dataset; not freshly re-scraped line by line.,https://dioceseportlouis.org/diocese/les-paroisses/basses-plaines-wilhems/sainte-anne,2026-04-26,True,-20.2638,57.4791,"Sainte-Anne, Stanley, Rose-Hill, Sainte-Anne (Basses Plaines Wilhems), Basses Plaines Wilhems, Mauritius",Sainte-Anne,Parish Church,True,Mass,basses plaines wilhems stanley rose hill st anne st anne basses plaines wilhems st anne st anne stanley rose hill st anne basses plaines wilhems basses plaines wilhems mauritius basses plaines wilhems stanley rose hill st anne st anne basses plaines wilhems st anne st anne stanley rose hill st anne basses plaines wilhems basses plaines wilhems mauritius mardi 06 30 mass,exact_church,Existing coordinate from prior app dataset.,Sainte-Anne — 06:30,not_vigil,False,not applicable,Mardi,Mardi,False,,,False,Mardi 06:30 — Mass,rebuilt_from_official-source-traced_baseline
v19-0070,basses-plaines-wilhems-sainte-anne,basses-plaines-wilhems-sainte-anne-sainte-anne-stanley-rose-hill,Basses Plaines Wilhems,"Stanley, Rose-Hill",Sainte-Anne,Sainte-Anne (Basses Plaines Wilhems),Sainte-Anne,Jeudi,06:30,Other Celebration,Non-Mass,high,,Célébration de la Parole,Célébration de la Parole,Célébration de la Parole,https://dioceseportlouis.org/diocese/les-paroisses/basses-plaines-wilhems/sainte-anne,2026-04-26,True,-20.2638,57.4791,"Sainte-Anne, Stanley, Rose-Hill, Sainte-Anne (Basses Plaines Wilhems), Basses Plaines Wilhems, Mauritius",Sainte-Anne,Parish Church,False,Other celebration,basses plaines wilhems stanley rose hill st anne st anne basses plaines wilhems st anne celebration de la parole celebration de la parole st anne stanley rose hill st anne basses plaines wilhems basses plaines wilhems mauritius basses plaines wilhems stanley rose hill st anne st anne basses plaines wilhems st anne celebration de la parole celebration de la parole st anne stanley rose hill st anne basses plaines wilhems basses plaines wilhems mauritius celebration de la parole,exact_church,Existing coordinate from prior app dataset.,Sainte-Anne — 06:30,not_vigil,False,not applicable,Jeudi,Jeudi,False,,,False,Célébration de la Parole,rebuilt_from_official-source-traced_baseline
v19-0071,basses-plaines-wilhems-sainte-anne,basses-plaines-wilhems-sainte-anne-sainte-anne-stanley-rose-hill,Basses Plaines Wilhems,"Stanley, Rose-Hill",Sainte-Anne,Sainte-Anne (Basses Plaines Wilhems),Sainte-Anne,Vendredi,06:30,Mass,Mass,high,,,,Carried forward into v19.1 release candidate from the source-traced v19.0 master dataset; not freshly re-scraped line by line.,https://dioceseportlouis.org/diocese/les-paroisses/basses-plaines-wilhems/sainte-anne,2026-04-26,True,-20.2638,57.4791,"Sainte-Anne, Stanley, Rose-Hill, Sainte-Anne (Basses Plaines Wilhems), Basses Plaines Wilhems, Mauritius",Sainte-Anne,Parish Church,True,Mass,basses plaines wilhems stanley rose hill st anne st anne basses plaines wilhems st anne st anne stanley rose hill st anne basses plaines wilhems basses plaines wilhems mauritius basses plaines wilhems stanley rose hill st anne st anne basses plaines wilhems st anne st anne stanley rose hill st anne basses plaines wilhems basses plaines wilhems mauritius vendredi 06 30 mass,exact_church,Existing coordinate from prior app dataset.,Sainte-Anne — 06:30,not_vigil,False,not applicable,Vendredi,Vendredi,False,,,False,Vendredi 06:30 — Mass,rebuilt_from_official-source-traced_baseline
v19-0072,basses-plaines-wilhems-sainte-anne,basses-plaines-wilhems-sainte-anne-sainte-anne-stanley-rose-hill,Basses Plaines Wilhems,"Stanley, Rose-Hill",Sainte-Anne,Sainte-Anne (Basses Plaines Wilhems),Sainte-Anne,Samedi,16:00,Mass,Mass,high,,,,Vigil Mass,https://dioceseportlouis.org/diocese/les-paroisses/basses-plaines-wilhems/sainte-anne,2026-04-26,True,-20.2638,57.4791,"Sainte-Anne, Stanley, Rose-Hill, Sainte-Anne (Basses Plaines Wilhems), Basses Plaines Wilhems, Mauritius",Sainte-Anne,Parish Church,True,Mass,basses plaines wilhems stanley rose hill st anne st anne basses plaines wilhems st anne vigil mass st anne stanley rose hill st anne basses plaines wilhems basses plaines wilhems mauritius basses plaines wilhems stanley rose hill st anne st anne basses plaines wilhems st anne vigil mass st anne stanley rose hill st anne basses plaines wilhems basses plaines wilhems mauritius vigil mass,exact_church,Existing coordinate from prior app dataset.,Sainte-Anne — 16:00,practical_1530_rule,True,Saturday Mass at or after 15:30 under v21.4 Sunday-obligation rule,Samedi,Sunday,True,Counts for Sunday obligation,Compte pour l’obligation dominicale,True,Vigil Mass,rebuilt_from_official-source-traced_baseline
v19-0073,basses-plaines-wilhems-sainte-anne,basses-plaines-wilhems-sainte-anne-sainte-anne-stanley-rose-hill,Basses Plaines Wilhems,"Stanley, Rose-Hill",Sainte-Anne,Sainte-Anne (Basses Plaines Wilhems),Sainte-Anne,Dimanche,07:00,Mass,Mass,high,,,,Carried forward into v19.1 release candidate from the source-traced v19.0 master dataset; not freshly re-scraped line by line.,https://dioceseportlouis.org/diocese/les-paroisses/basses-plaines-wilhems/sainte-anne,2026-04-26,True,-20.2638,57.4791,"Sainte-Anne, Stanley, Rose-Hill, Sainte-Anne (Basses Plaines Wilhems), Basses Plaines Wilhems, Mauritius",Sainte-Anne,Parish Church,True,Mass,basses plaines wilhems stanley rose hill st anne st anne basses plaines wilhems st anne st anne stanley rose hill st anne basses plaines wilhems basses plaines wilhems mauritius basses plaines wilhems stanley rose hill st anne st anne basses plaines wilhems st anne st anne stanley rose hill st anne basses plaines wilhems basses plaines wilhems mauritius dimanche 07 00 mass,exact_church,Existing coordinate from prior app dataset.,Sainte-Anne — 07:00,not_vigil,False,not applicable,Dimanche,Sunday,False,,,True,Dimanche 07:00 — Mass,rebuilt_from_official-source-traced_baseline
v19-0074,basses-plaines-wilhems-sainte-odile,basses-plaines-wilhems-sainte-odile-saint-odile-camp-levieux-rose-hill,Basses Plaines Wilhems,"Camp-Levieux, Rose-Hill",Sainte-Odile,Sainte-Odile,Saint-Odile,Mercredi,06:30,Mass,Mass,high,,,,Followed by one hour of Eucharistic adoration,https://dioceseportlouis.org/diocese/les-paroisses/basses-plaines-wilhems/sainte-odile,2026-04-26,True,-20.247,57.473,"Saint-Odile, Camp-Levieux, Rose-Hill, Sainte-Odile, Basses Plaines Wilhems, Mauritius",Sainte-Odile,Sub-parish,True,Mass,basses plaines wilhems camp levieux rose hill st odile st odile st odile followed by one hour of eucharistic adoration st odile camp levieux rose hill st odile basses plaines wilhems mauritius basses plaines wilhems camp levieux rose hill st odile st odile st odile followed by one hour of eucharistic adoration st odile camp levieux rose hill st odile basses plaines wilhems mauritius followed by one hour of eucharistic adoration,exact_church,Existing coordinate from prior app dataset.,Saint-Odile — 06:30,not_vigil,False,not applicable,Mercredi,Mercredi,False,,,False,Followed by one hour of Eucharistic adoration,rebuilt_from_official-source-traced_baseline
